country,seasonality,month,unemployment,unemployment_rate
mt,nsa,1999-01,10000,
mt,nsa,1999-02,10000,
mt,nsa,1999-03,11000,
mt,nsa,1999-04,10000,
mt,nsa,1999-05,10000,
mt,nsa,1999-06,10000,
mt,nsa,1999-07,11000,
mt,nsa,1999-08,12000,
mt,nsa,1999-09,12000,
mt,nsa,1999-10,11000,
mt,nsa,1999-11,11000,
mt,nsa,1999-12,11000,
mt,nsa,2000-01,11000,7.1
mt,nsa,2000-02,11000,7.2
mt,nsa,2000-03,11000,7.1
mt,nsa,2000-04,10000,6.8
mt,nsa,2000-05,10000,6.4
mt,nsa,2000-06,9000,6.2
mt,nsa,2000-07,10000,6.4
mt,nsa,2000-08,10000,6.7
mt,nsa,2000-09,10000,6.7
mt,nsa,2000-10,10000,6.7
mt,nsa,2000-11,11000,6.8
mt,nsa,2000-12,11000,7
mt,nsa,2001-01,11000,7.2
mt,nsa,2001-02,12000,7.5
mt,nsa,2001-03,12000,7.5
mt,nsa,2001-04,12000,7.5
mt,nsa,2001-05,12000,7.3
mt,nsa,2001-06,11000,7.1
mt,nsa,2001-07,12000,7.4
mt,nsa,2001-08,13000,7.9
mt,nsa,2001-09,13000,7.9
mt,nsa,2001-10,13000,7.9
mt,nsa,2001-11,13000,8.1
mt,nsa,2001-12,13000,8.1
mt,nsa,2002-01,13000,8.1
mt,nsa,2002-02,13000,8.2
mt,nsa,2002-03,13000,7.9
mt,nsa,2002-04,12000,7.5
mt,nsa,2002-05,11000,7.1
mt,nsa,2002-06,11000,6.7
mt,nsa,2002-07,11000,6.9
mt,nsa,2002-08,12000,7.2
mt,nsa,2002-09,12000,7.3
mt,nsa,2002-10,12000,7.5
mt,nsa,2002-11,12000,7.6
mt,nsa,2002-12,12000,7.3
mt,nsa,2003-01,12000,7.6
mt,nsa,2003-02,12000,7.6
mt,nsa,2003-03,12000,7.4
mt,nsa,2003-04,12000,7.3
mt,nsa,2003-05,12000,7.2
mt,nsa,2003-06,11000,7
mt,nsa,2003-07,12000,7.8
mt,nsa,2003-08,13000,8
mt,nsa,2003-09,13000,7.9
mt,nsa,2003-10,13000,8
mt,nsa,2003-11,13000,8
mt,nsa,2003-12,12000,7.5
mt,nsa,2004-01,13000,8.1
mt,nsa,2004-02,13000,8.1
mt,nsa,2004-03,12000,7.6
mt,nsa,2004-04,12000,7.5
mt,nsa,2004-05,11000,7.1
mt,nsa,2004-06,11000,6.9
mt,nsa,2004-07,11000,7.1
mt,nsa,2004-08,11000,6.9
mt,nsa,2004-09,11000,7.1
mt,nsa,2004-10,12000,7.3
mt,nsa,2004-11,12000,7.3
mt,nsa,2004-12,12000,7.3
mt,nsa,2005-01,12000,7.4
mt,nsa,2005-02,12000,7.4
mt,nsa,2005-03,12000,7.4
mt,nsa,2005-04,12000,7.2
mt,nsa,2005-05,11000,6.9
mt,nsa,2005-06,11000,6.7
mt,nsa,2005-07,11000,7.1
mt,nsa,2005-08,12000,7.3
mt,nsa,2005-09,12000,7.3
mt,nsa,2005-10,12000,7.2
mt,nsa,2005-11,12000,7.3
mt,nsa,2005-12,12000,7.4
mt,nsa,2006-01,12000,7.7
mt,nsa,2006-02,12000,7.6
mt,nsa,2006-03,12000,7.5
mt,nsa,2006-04,12000,7.2
mt,nsa,2006-05,11000,6.8
mt,nsa,2006-06,11000,6.6
mt,nsa,2006-07,11000,6.7
mt,nsa,2006-08,11000,6.8
mt,nsa,2006-09,11000,6.9
mt,nsa,2006-10,11000,6.9
mt,nsa,2006-11,12000,7.1
mt,nsa,2006-12,11000,6.9
mt,nsa,2007-01,12000,7
mt,nsa,2007-02,11000,6.9
mt,nsa,2007-03,11000,6.7
mt,nsa,2007-04,11000,6.4
mt,nsa,2007-05,10000,6.2
mt,nsa,2007-06,10000,5.9
mt,nsa,2007-07,10000,6.1
mt,nsa,2007-08,11000,6.4
mt,nsa,2007-09,11000,6.4
mt,nsa,2007-10,11000,6.5
mt,nsa,2007-11,11000,6.4
mt,nsa,2007-12,10000,5.9
mt,nsa,2008-01,10000,6.3
mt,nsa,2008-02,10000,6.2
mt,nsa,2008-03,10000,6
mt,nsa,2008-04,10000,5.9
mt,nsa,2008-05,10000,5.8
mt,nsa,2008-06,10000,5.6
mt,nsa,2008-07,10000,5.7
mt,nsa,2008-08,10000,5.9
mt,nsa,2008-09,10000,5.7
mt,nsa,2008-10,10000,6
mt,nsa,2008-11,11000,6.3
mt,nsa,2008-12,10000,6
mt,nsa,2009-01,11000,6.7
mt,nsa,2009-02,12000,6.8
mt,nsa,2009-03,12000,6.9
mt,nsa,2009-04,12000,6.9
mt,nsa,2009-05,12000,6.9
mt,nsa,2009-06,12000,6.8
mt,nsa,2009-07,12000,7.1
mt,nsa,2009-08,12000,7
mt,nsa,2009-09,12000,7.1
mt,nsa,2009-10,12000,6.9
mt,nsa,2009-11,13000,7.2
mt,nsa,2009-12,13000,7.3
mt,nsa,2010-01,13000,7.4
mt,nsa,2010-02,13000,7.6
mt,nsa,2010-03,13000,7.2
mt,nsa,2010-04,13000,7.2
mt,nsa,2010-05,12000,6.6
mt,nsa,2010-06,11000,6.3
mt,nsa,2010-07,11000,6.4
mt,nsa,2010-08,11000,6.2
mt,nsa,2010-09,11000,6.3
mt,nsa,2010-10,11000,6.4
mt,nsa,2010-11,11000,6.3
mt,nsa,2010-12,11000,6.2
mt,sa,1995-01,7000,
mt,sa,1995-02,7000,
mt,sa,1995-03,7000,
mt,sa,1995-04,7000,
mt,sa,1995-05,7000,
mt,sa,1995-06,7000,
mt,sa,1995-07,7000,
mt,sa,1995-08,7000,
mt,sa,1995-09,7000,
mt,sa,1995-10,7000,
mt,sa,1995-11,7000,
mt,sa,1995-12,7000,
mt,sa,1996-01,7000,
mt,sa,1996-02,8000,
mt,sa,1996-03,8000,
mt,sa,1996-04,8000,
mt,sa,1996-05,8000,
mt,sa,1996-06,8000,
mt,sa,1996-07,8000,
mt,sa,1996-08,8000,
mt,sa,1996-09,8000,
mt,sa,1996-10,8000,
mt,sa,1996-11,9000,
mt,sa,1996-12,9000,
mt,sa,1997-01,9000,
mt,sa,1997-02,9000,
mt,sa,1997-03,9000,
mt,sa,1997-04,10000,
mt,sa,1997-05,10000,
mt,sa,1997-06,10000,
mt,sa,1997-07,10000,
mt,sa,1997-08,10000,
mt,sa,1997-09,10000,
mt,sa,1997-10,10000,
mt,sa,1997-11,10000,
mt,sa,1997-12,10000,
mt,sa,1998-01,10000,
mt,sa,1998-02,10000,
mt,sa,1998-03,10000,
mt,sa,1998-04,10000,
mt,sa,1998-05,10000,
mt,sa,1998-06,10000,
mt,sa,1998-07,10000,
mt,sa,1998-08,10000,
mt,sa,1998-09,10000,
mt,sa,1998-10,10000,
mt,sa,1998-11,10000,
mt,sa,1998-12,10000,
mt,sa,1999-01,10000,
mt,sa,1999-02,10000,
mt,sa,1999-03,10000,
mt,sa,1999-04,11000,
mt,sa,1999-05,11000,
mt,sa,1999-06,11000,
mt,sa,1999-07,11000,
mt,sa,1999-08,11000,
mt,sa,1999-09,11000,
mt,sa,1999-10,11000,
mt,sa,1999-11,11000,
mt,sa,1999-12,11000,
mt,sa,2000-01,11000,6.9
mt,sa,2000-02,11000,6.9
mt,sa,2000-03,11000,6.9
mt,sa,2000-04,10000,6.8
mt,sa,2000-05,10000,6.7
mt,sa,2000-06,10000,6.6
mt,sa,2000-07,10000,6.6
mt,sa,2000-08,10000,6.6
mt,sa,2000-09,10000,6.6
mt,sa,2000-10,10000,6.6
mt,sa,2000-11,10000,6.7
mt,sa,2000-12,11000,6.9
mt,sa,2001-01,11000,7
mt,sa,2001-02,11000,7.1
mt,sa,2001-03,12000,7.3
mt,sa,2001-04,12000,7.5
mt,sa,2001-05,12000,7.7
mt,sa,2001-06,12000,7.7
mt,sa,2001-07,12000,7.8
mt,sa,2001-08,13000,7.8
mt,sa,2001-09,12000,7.8
mt,sa,2001-10,12000,7.8
mt,sa,2001-11,13000,7.9
mt,sa,2001-12,13000,7.9
mt,sa,2002-01,13000,7.9
mt,sa,2002-02,13000,7.8
mt,sa,2002-03,12000,7.7
mt,sa,2002-04,12000,7.6
mt,sa,2002-05,12000,7.4
mt,sa,2002-06,12000,7.3
mt,sa,2002-07,11000,7.1
mt,sa,2002-08,12000,7.2
mt,sa,2002-09,12000,7.3
mt,sa,2002-10,12000,7.3
mt,sa,2002-11,12000,7.4
mt,sa,2002-12,12000,7.3
mt,sa,2003-01,12000,7.3
mt,sa,2003-02,12000,7.3
mt,sa,2003-03,12000,7.3
mt,sa,2003-04,12000,7.4
mt,sa,2003-05,12000,7.5
mt,sa,2003-06,12000,7.5
mt,sa,2003-07,13000,7.9
mt,sa,2003-08,13000,8
mt,sa,2003-09,12000,7.8
mt,sa,2003-10,13000,7.9
mt,sa,2003-11,12000,7.8
mt,sa,2003-12,12000,7.6
mt,sa,2004-01,12000,7.8
mt,sa,2004-02,12000,7.8
mt,sa,2004-03,12000,7.5
mt,sa,2004-04,12000,7.5
mt,sa,2004-05,12000,7.4
mt,sa,2004-06,12000,7.4
mt,sa,2004-07,12000,7.2
mt,sa,2004-08,11000,7
mt,sa,2004-09,11000,7.1
mt,sa,2004-10,11000,7.2
mt,sa,2004-11,11000,7.1
mt,sa,2004-12,12000,7.2
mt,sa,2005-01,11000,7.1
mt,sa,2005-02,11000,7.1
mt,sa,2005-03,12000,7.3
mt,sa,2005-04,12000,7.3
mt,sa,2005-05,11000,7.2
mt,sa,2005-06,11000,7.2
mt,sa,2005-07,12000,7.3
mt,sa,2005-08,12000,7.4
mt,sa,2005-09,12000,7.3
mt,sa,2005-10,11000,7.2
mt,sa,2005-11,11000,7.1
mt,sa,2005-12,12000,7.3
mt,sa,2006-01,12000,7.3
mt,sa,2006-02,12000,7.2
mt,sa,2006-03,12000,7.3
mt,sa,2006-04,12000,7.2
mt,sa,2006-05,11000,7
mt,sa,2006-06,11000,7.1
mt,sa,2006-07,11000,6.9
mt,sa,2006-08,11000,6.9
mt,sa,2006-09,11000,6.9
mt,sa,2006-10,11000,6.8
mt,sa,2006-11,11000,6.9
mt,sa,2006-12,11000,6.8
mt,sa,2007-01,11000,6.7
mt,sa,2007-02,11000,6.7
mt,sa,2007-03,11000,6.6
mt,sa,2007-04,11000,6.4
mt,sa,2007-05,11000,6.5
mt,sa,2007-06,11000,6.4
mt,sa,2007-07,11000,6.3
mt,sa,2007-08,11000,6.4
mt,sa,2007-09,11000,6.4
mt,sa,2007-10,11000,6.3
mt,sa,2007-11,10000,6.2
mt,sa,2007-12,10000,5.9
mt,sa,2008-01,10000,6
mt,sa,2008-02,10000,5.9
mt,sa,2008-03,10000,5.9
mt,sa,2008-04,10000,5.9
mt,sa,2008-05,10000,6
mt,sa,2008-06,10000,6
mt,sa,2008-07,10000,5.9
mt,sa,2008-08,10000,6
mt,sa,2008-09,10000,5.8
mt,sa,2008-10,10000,6
mt,sa,2008-11,11000,6.2
mt,sa,2008-12,10000,6
mt,sa,2009-01,11000,6.4
mt,sa,2009-02,11000,6.5
mt,sa,2009-03,12000,6.7
mt,sa,2009-04,12000,6.8
mt,sa,2009-05,12000,7
mt,sa,2009-06,12000,7.2
mt,sa,2009-07,13000,7.2
mt,sa,2009-08,13000,7.2
mt,sa,2009-09,13000,7.2
mt,sa,2009-10,12000,7
mt,sa,2009-11,12000,7.1
mt,sa,2009-12,13000,7.3
mt,sa,2010-01,13000,7.2
mt,sa,2010-02,13000,7.2
mt,sa,2010-03,12000,7
mt,sa,2010-04,13000,7
mt,sa,2010-05,12000,6.8
mt,sa,2010-06,12000,6.6
mt,sa,2010-07,12000,6.6
mt,sa,2010-08,11000,6.4
mt,sa,2010-09,11000,6.4
mt,sa,2010-10,11000,6.4
mt,sa,2010-11,11000,6.2
mt,sa,2010-12,11000,6.2
mt,trend,1995-01,7000,
mt,trend,1995-02,7000,
mt,trend,1995-03,7000,
mt,trend,1995-04,7000,
mt,trend,1995-05,7000,
mt,trend,1995-06,7000,
mt,trend,1995-07,7000,
mt,trend,1995-08,7000,
mt,trend,1995-09,7000,
mt,trend,1995-10,7000,
mt,trend,1995-11,7000,
mt,trend,1995-12,7000,
mt,trend,1996-01,7000,
mt,trend,1996-02,8000,
mt,trend,1996-03,8000,
mt,trend,1996-04,8000,
mt,trend,1996-05,8000,
mt,trend,1996-06,8000,
mt,trend,1996-07,8000,
mt,trend,1996-08,8000,
mt,trend,1996-09,8000,
mt,trend,1996-10,8000,
mt,trend,1996-11,9000,
mt,trend,1996-12,9000,
mt,trend,1997-01,9000,
mt,trend,1997-02,9000,
mt,trend,1997-03,9000,
mt,trend,1997-04,9000,
mt,trend,1997-05,10000,
mt,trend,1997-06,10000,
mt,trend,1997-07,10000,
mt,trend,1997-08,10000,
mt,trend,1997-09,10000,
mt,trend,1997-10,10000,
mt,trend,1997-11,10000,
mt,trend,1997-12,10000,
mt,trend,1998-01,10000,
mt,trend,1998-02,10000,
mt,trend,1998-03,10000,
mt,trend,1998-04,10000,
mt,trend,1998-05,10000,
mt,trend,1998-06,10000,
mt,trend,1998-07,10000,
mt,trend,1998-08,10000,
mt,trend,1998-09,10000,
mt,trend,1998-10,10000,
mt,trend,1998-11,10000,
mt,trend,1998-12,10000,
mt,trend,1999-01,10000,
mt,trend,1999-02,10000,
mt,trend,1999-03,10000,
mt,trend,1999-04,11000,
mt,trend,1999-05,11000,
mt,trend,1999-06,11000,
mt,trend,1999-07,11000,
mt,trend,1999-08,11000,
mt,trend,1999-09,11000,
mt,trend,1999-10,11000,
mt,trend,1999-11,11000,
mt,trend,1999-12,11000,
mt,trend,2000-01,11000,6.9
mt,trend,2000-02,11000,6.9
mt,trend,2000-03,11000,6.9
mt,trend,2000-04,10000,6.8
mt,trend,2000-05,10000,6.7
mt,trend,2000-06,10000,6.6
mt,trend,2000-07,10000,6.6
mt,trend,2000-08,10000,6.6
mt,trend,2000-09,10000,6.6
mt,trend,2000-10,10000,6.7
mt,trend,2000-11,10000,6.7
mt,trend,2000-12,11000,6.9
mt,trend,2001-01,11000,7
mt,trend,2001-02,11000,7.1
mt,trend,2001-03,12000,7.3
mt,trend,2001-04,12000,7.5
mt,trend,2001-05,12000,7.7
mt,trend,2001-06,12000,7.8
mt,trend,2001-07,12000,7.8
mt,trend,2001-08,13000,7.8
mt,trend,2001-09,13000,7.8
mt,trend,2001-10,13000,7.8
mt,trend,2001-11,13000,7.9
mt,trend,2001-12,13000,7.9
mt,trend,2002-01,13000,7.9
mt,trend,2002-02,13000,7.8
mt,trend,2002-03,12000,7.7
mt,trend,2002-04,12000,7.6
mt,trend,2002-05,12000,7.4
mt,trend,2002-06,12000,7.3
mt,trend,2002-07,11000,7.2
mt,trend,2002-08,12000,7.2
mt,trend,2002-09,12000,7.3
mt,trend,2002-10,12000,7.3
mt,trend,2002-11,12000,7.4
mt,trend,2002-12,12000,7.3
mt,trend,2003-01,12000,7.3
mt,trend,2003-02,12000,7.3
mt,trend,2003-03,12000,7.3
mt,trend,2003-04,12000,7.4
mt,trend,2003-05,12000,7.5
mt,trend,2003-06,12000,7.6
mt,trend,2003-07,12000,7.7
mt,trend,2003-08,12000,7.8
mt,trend,2003-09,12000,7.8
mt,trend,2003-10,12000,7.8
mt,trend,2003-11,12000,7.7
mt,trend,2003-12,12000,7.7
mt,trend,2004-01,12000,7.7
mt,trend,2004-02,12000,7.7
mt,trend,2004-03,12000,7.6
mt,trend,2004-04,12000,7.5
mt,trend,2004-05,12000,7.4
mt,trend,2004-06,12000,7.3
mt,trend,2004-07,11000,7.2
mt,trend,2004-08,11000,7.1
mt,trend,2004-09,11000,7.1
mt,trend,2004-10,11000,7.1
mt,trend,2004-11,11000,7.2
mt,trend,2004-12,11000,7.2
mt,trend,2005-01,11000,7.1
mt,trend,2005-02,11000,7.1
mt,trend,2005-03,12000,7.2
mt,trend,2005-04,12000,7.2
mt,trend,2005-05,12000,7.2
mt,trend,2005-06,12000,7.3
mt,trend,2005-07,12000,7.3
mt,trend,2005-08,12000,7.3
mt,trend,2005-09,12000,7.3
mt,trend,2005-10,11000,7.2
mt,trend,2005-11,12000,7.2
mt,trend,2005-12,12000,7.3
mt,trend,2006-01,12000,7.3
mt,trend,2006-02,12000,7.2
mt,trend,2006-03,12000,7.3
mt,trend,2006-04,12000,7.2
mt,trend,2006-05,11000,7
mt,trend,2006-06,11000,7
mt,trend,2006-07,11000,7
mt,trend,2006-08,11000,6.9
mt,trend,2006-09,11000,6.9
mt,trend,2006-10,11000,6.9
mt,trend,2006-11,11000,6.8
mt,trend,2006-12,11000,6.8
mt,trend,2007-01,11000,6.7
mt,trend,2007-02,11000,6.7
mt,trend,2007-03,11000,6.6
mt,trend,2007-04,11000,6.5
mt,trend,2007-05,11000,6.4
mt,trend,2007-06,11000,6.4
mt,trend,2007-07,11000,6.3
mt,trend,2007-08,11000,6.3
mt,trend,2007-09,11000,6.3
mt,trend,2007-10,10000,6.2
mt,trend,2007-11,10000,6.1
mt,trend,2007-12,10000,5.9
mt,trend,2008-01,10000,5.9
mt,trend,2008-02,10000,5.9
mt,trend,2008-03,10000,5.9
mt,trend,2008-04,10000,5.9
mt,trend,2008-05,10000,5.9
mt,trend,2008-06,10000,5.9
mt,trend,2008-07,10000,5.9
mt,trend,2008-08,10000,5.9
mt,trend,2008-09,10000,6
mt,trend,2008-10,11000,6.1
mt,trend,2008-11,11000,6.2
mt,trend,2008-12,11000,6.3
mt,trend,2009-01,11000,6.4
mt,trend,2009-02,11000,6.5
mt,trend,2009-03,12000,6.7
mt,trend,2009-04,12000,6.8
mt,trend,2009-05,12000,7
mt,trend,2009-06,12000,7.1
mt,trend,2009-07,13000,7.2
mt,trend,2009-08,13000,7.2
mt,trend,2009-09,12000,7.1
mt,trend,2009-10,12000,7.1
mt,trend,2009-11,13000,7.1
mt,trend,2009-12,13000,7.2
mt,trend,2010-01,13000,7.2
mt,trend,2010-02,13000,7.2
mt,trend,2010-03,13000,7.1
mt,trend,2010-04,12000,7
mt,trend,2010-05,12000,6.8
mt,trend,2010-06,12000,6.6
mt,trend,2010-07,12000,6.6
mt,trend,2010-08,11000,6.5
mt,trend,2010-09,11000,6.4
mt,trend,2010-10,11000,6.3
mt,trend,2010-11,11000,6.3
mt,trend,2010-12,11000,6.2
nl,nsa,1983-01,520000,8.7
nl,nsa,1983-02,535000,8.9
nl,nsa,1983-03,542000,9
nl,nsa,1983-04,506000,8.5
nl,nsa,1983-05,495000,8.2
nl,nsa,1983-06,504000,8.3
nl,nsa,1983-07,459000,7.6
nl,nsa,1983-08,463000,7.7
nl,nsa,1983-09,488000,8.1
nl,nsa,1983-10,493000,8.2
nl,nsa,1983-11,498000,8.2
nl,nsa,1983-12,461000,7.7
nl,nsa,1984-01,518000,8.7
nl,nsa,1984-02,533000,8.8
nl,nsa,1984-03,538000,8.9
nl,nsa,1984-04,502000,8.4
nl,nsa,1984-05,489000,8.1
nl,nsa,1984-06,495000,8.2
nl,nsa,1984-07,449000,7.4
nl,nsa,1984-08,452000,7.5
nl,nsa,1984-09,473000,7.9
nl,nsa,1984-10,475000,7.9
nl,nsa,1984-11,477000,7.9
nl,nsa,1984-12,439000,7.3
nl,nsa,1985-01,488000,8.1
nl,nsa,1985-02,499000,8.2
nl,nsa,1985-03,500000,8.3
nl,nsa,1985-04,464000,7.7
nl,nsa,1985-05,451000,7.4
nl,nsa,1985-06,453000,7.4
nl,nsa,1985-07,409000,6.7
nl,nsa,1985-08,412000,6.7
nl,nsa,1985-09,429000,7
nl,nsa,1985-10,431000,7
nl,nsa,1985-11,432000,7
nl,nsa,1985-12,398000,6.5
nl,nsa,1986-01,442000,7.2
nl,nsa,1986-02,452000,7.3
nl,nsa,1986-03,453000,7.3
nl,nsa,1986-04,421000,6.8
nl,nsa,1986-05,411000,6.5
nl,nsa,1986-06,413000,6.6
nl,nsa,1986-07,374000,5.9
nl,nsa,1986-08,379000,6
nl,nsa,1986-09,397000,6.3
nl,nsa,1986-10,401000,6.3
nl,nsa,1986-11,405000,6.4
nl,nsa,1986-12,376000,6
nl,nsa,1987-01,419000,6.7
nl,nsa,1987-02,432000,6.8
nl,nsa,1987-03,435000,6.9
nl,nsa,1987-04,406000,6.5
nl,nsa,1987-05,401000,6.3
nl,nsa,1987-06,404000,6.4
nl,nsa,1987-07,368000,5.8
nl,nsa,1987-08,376000,5.9
nl,nsa,1987-09,397000,6.2
nl,nsa,1987-10,404000,6.3
nl,nsa,1987-11,408000,6.3
nl,nsa,1987-12,382000,6
nl,nsa,1988-01,426000,6.7
nl,nsa,1988-02,443000,6.9
nl,nsa,1988-03,445000,6.9
nl,nsa,1988-04,416000,6.5
nl,nsa,1988-05,410000,6.3
nl,nsa,1988-06,411000,6.3
nl,nsa,1988-07,372000,5.7
nl,nsa,1988-08,379000,5.8
nl,nsa,1988-09,396000,6.1
nl,nsa,1988-10,400000,6.1
nl,nsa,1988-11,401000,6.1
nl,nsa,1988-12,371000,5.7
nl,nsa,1989-01,407000,6.3
nl,nsa,1989-02,418000,6.4
nl,nsa,1989-03,416000,6.4
nl,nsa,1989-04,385000,5.9
nl,nsa,1989-05,378000,5.8
nl,nsa,1989-06,375000,5.7
nl,nsa,1989-07,338000,5.1
nl,nsa,1989-08,344000,5.2
nl,nsa,1989-09,358000,5.4
nl,nsa,1989-10,361000,5.5
nl,nsa,1989-11,362000,5.4
nl,nsa,1989-12,337000,5.1
nl,nsa,1990-01,370000,5.6
nl,nsa,1990-02,381000,5.7
nl,nsa,1990-03,379000,5.7
nl,nsa,1990-04,352000,5.3
nl,nsa,1990-05,347000,5.2
nl,nsa,1990-06,345000,5.1
nl,nsa,1990-07,311000,4.6
nl,nsa,1990-08,318000,4.7
nl,nsa,1990-09,333000,4.9
nl,nsa,1990-10,337000,5
nl,nsa,1990-11,339000,5
nl,nsa,1990-12,316000,4.6
nl,nsa,1991-01,347000,5.1
nl,nsa,1991-02,360000,5.3
nl,nsa,1991-03,359000,5.3
nl,nsa,1991-04,335000,4.9
nl,nsa,1991-05,331000,4.8
nl,nsa,1991-06,330000,4.8
nl,nsa,1991-07,299000,4.3
nl,nsa,1991-08,307000,4.4
nl,nsa,1991-09,321000,4.7
nl,nsa,1991-10,327000,4.7
nl,nsa,1991-11,330000,4.7
nl,nsa,1991-12,309000,4.5
nl,nsa,1992-01,341000,5
nl,nsa,1992-02,356000,5.1
nl,nsa,1992-03,356000,5.1
nl,nsa,1992-04,336000,4.9
nl,nsa,1992-05,336000,4.8
nl,nsa,1992-06,336000,4.8
nl,nsa,1992-07,308000,4.4
nl,nsa,1992-08,320000,4.6
nl,nsa,1992-09,339000,4.8
nl,nsa,1992-10,349000,5
nl,nsa,1992-11,359000,5.1
nl,nsa,1992-12,341000,4.8
nl,nsa,1993-01,383000,5.5
nl,nsa,1993-02,404000,5.7
nl,nsa,1993-03,410000,5.8
nl,nsa,1993-04,389000,5.5
nl,nsa,1993-05,390000,5.5
nl,nsa,1993-06,393000,5.5
nl,nsa,1993-07,361000,5.1
nl,nsa,1993-08,375000,5.3
nl,nsa,1993-09,396000,5.6
nl,nsa,1993-10,405000,5.7
nl,nsa,1993-11,414000,5.8
nl,nsa,1993-12,390000,5.5
nl,nsa,1994-01,433000,6.1
nl,nsa,1994-02,454000,6.4
nl,nsa,1994-03,458000,6.4
nl,nsa,1994-04,436000,6.1
nl,nsa,1994-05,437000,6.1
nl,nsa,1994-06,439000,6.1
nl,nsa,1994-07,405000,5.6
nl,nsa,1994-08,424000,5.9
nl,nsa,1994-09,450000,6.2
nl,nsa,1994-10,466000,6.4
nl,nsa,1994-11,482000,6.6
nl,nsa,1994-12,461000,6.3
nl,nsa,1995-01,522000,7.2
nl,nsa,1995-02,551000,7.5
nl,nsa,1995-03,561000,7.6
nl,nsa,1995-04,530000,7.2
nl,nsa,1995-05,527000,7.1
nl,nsa,1995-06,534000,7.2
nl,nsa,1995-07,486000,6.5
nl,nsa,1995-08,497000,6.7
nl,nsa,1995-09,523000,7
nl,nsa,1995-10,530000,7.1
nl,nsa,1995-11,530000,7.1
nl,nsa,1995-12,489000,6.6
nl,nsa,1996-01,535000,7.2
nl,nsa,1996-02,546000,7.3
nl,nsa,1996-03,542000,7.3
nl,nsa,1996-04,500000,6.7
nl,nsa,1996-05,489000,6.5
nl,nsa,1996-06,487000,6.5
nl,nsa,1996-07,436000,5.8
nl,nsa,1996-08,441000,5.9
nl,nsa,1996-09,460000,6.1
nl,nsa,1996-10,462000,6.1
nl,nsa,1996-11,461000,6.1
nl,nsa,1996-12,427000,5.7
nl,nsa,1997-01,468000,6.2
nl,nsa,1997-02,480000,6.3
nl,nsa,1997-03,476000,6.3
nl,nsa,1997-04,439000,5.8
nl,nsa,1997-05,429000,5.6
nl,nsa,1997-06,423000,5.5
nl,nsa,1997-07,378000,4.9
nl,nsa,1997-08,382000,5
nl,nsa,1997-09,394000,5.1
nl,nsa,1997-10,394000,5.1
nl,nsa,1997-11,390000,5
nl,nsa,1997-12,357000,4.6
nl,nsa,1998-01,386000,5
nl,nsa,1998-02,392000,5.1
nl,nsa,1998-03,385000,5
nl,nsa,1998-04,352000,4.6
nl,nsa,1998-05,341000,4.4
nl,nsa,1998-06,337000,4.3
nl,nsa,1998-07,300000,3.9
nl,nsa,1998-08,301000,3.9
nl,nsa,1998-09,312000,4
nl,nsa,1998-10,312000,4
nl,nsa,1998-11,309000,3.9
nl,nsa,1998-12,283000,3.6
nl,nsa,1999-01,310000,4
nl,nsa,1999-02,316000,4
nl,nsa,1999-03,313000,4
nl,nsa,1999-04,288000,3.7
nl,nsa,1999-05,281000,3.6
nl,nsa,1999-06,280000,3.6
nl,nsa,1999-07,251000,3.2
nl,nsa,1999-08,254000,3.2
nl,nsa,1999-09,266000,3.4
nl,nsa,1999-10,268000,3.4
nl,nsa,1999-11,267000,3.3
nl,nsa,1999-12,248000,3.1
nl,nsa,2000-01,274000,3.5
nl,nsa,2000-02,281000,3.5
nl,nsa,2000-03,280000,3.5
nl,nsa,2000-04,258000,3.2
nl,nsa,2000-05,252000,3.1
nl,nsa,2000-06,251000,3.1
nl,nsa,2000-07,224000,2.8
nl,nsa,2000-08,225000,2.8
nl,nsa,2000-09,234000,2.9
nl,nsa,2000-10,233000,2.9
nl,nsa,2000-11,229000,2.8
nl,nsa,2000-12,208000,2.6
nl,nsa,2001-01,224000,2.8
nl,nsa,2001-02,226000,2.8
nl,nsa,2001-03,223000,2.8
nl,nsa,2001-04,205000,2.6
nl,nsa,2001-05,201000,2.5
nl,nsa,2001-06,202000,2.5
nl,nsa,2001-07,183000,2.3
nl,nsa,2001-08,188000,2.3
nl,nsa,2001-09,200000,2.5
nl,nsa,2001-10,206000,2.5
nl,nsa,2001-11,211000,2.6
nl,nsa,2001-12,201000,2.5
nl,nsa,2002-01,229000,2.8
nl,nsa,2002-02,244000,3
nl,nsa,2002-03,251000,3.1
nl,nsa,2002-04,241000,2.9
nl,nsa,2002-05,244000,3
nl,nsa,2002-06,252000,3
nl,nsa,2002-07,234000,2.8
nl,nsa,2002-08,246000,3
nl,nsa,2002-09,265000,3.2
nl,nsa,2002-10,277000,3.3
nl,nsa,2002-11,287000,3.5
nl,nsa,2002-12,275000,3.3
nl,nsa,2003-01,320000,3.9
nl,nsa,2003-02,338000,4.1
nl,nsa,2003-03,342000,4.2
nl,nsa,2003-04,322000,3.9
nl,nsa,2003-05,323000,3.9
nl,nsa,2003-06,343000,4.2
nl,nsa,2003-07,315000,3.8
nl,nsa,2003-08,334000,4
nl,nsa,2003-09,359000,4.4
nl,nsa,2003-10,362000,4.4
nl,nsa,2003-11,378000,4.6
nl,nsa,2003-12,356000,4.4
nl,nsa,2004-01,422000,5.1
nl,nsa,2004-02,430000,5.2
